User  ID,Emotion
2,Angry
2,Sad
2,Happy
2,Angry
2,Angry
2,Angry
2,Angry
2,Angry
2,Angry
2,Angry
2,Angry
2,Happy
2,Angry
2,Angry
2,Angry
2,Angry
2,Angry
2,Sad
2,Happy
2,Happy
2,Happy
2,Happy
2,Happy
2,Happy
2,Happy
2,Happy
2,Angry
2,Angry
2,Angry
2,Sad
2,Angry
2,Angry
2,Angry
2,Angry
2,Angry
2,Angry
2,Fear
2,Angry
2,Sad
2,Sad
2,Sad
2,Sad
2,Sad
2,Sad
2,Sad
2,Angry
2,Angry
2,Angry
2,Angry
2,Angry
2,Angry
2,Angry
2,Angry
2,Angry
2,Angry
2,Angry
2,Angry
2,Angry
2,Angry
2,Angry
2,Angry
2,Angry
2,Angry
2,Angry
2,Sad
2,Sad
2,Sad
2,Sad
2,Sad
2,Sad
2,Sad
2,Sad
2,Sad
2,Sad
2,Sad
2,Sad
2,Sad
2,Sad
2,Sad
2,Sad
2,Happy
2,Happy
2,Happy
2,Happy
2,Happy
2,Happy
2,Happy
2,Happy
2,Happy
2,Happy
2,Happy
2,Happy
2,Angry
2,Angry
2,Happy
2,Happy
2,Happy
2,Angry
2,Happy
2,Happy
2,Happy
2,Happy
2,Happy
2,Happy
2,Happy
2,Happy
2,Angry
4,Happy
4,Happy
4,Sad
4,Sad
4,Sad
4,Sad
4,Sad
4,Sad
4,Sad
4,Sad
4,Happy
4,Sad
4,Happy
4,Sad
4,Happy
4,Sad
4,Happy
4,Sad
4,Happy
4,Sad
4,Happy
4,Sad
4,Happy
4,Sad
4,Happy
4,Sad
4,Happy
4,Sad
4,Happy
4,Sad
4,Happy
4,Sad
4,Angry
4,Fear
4,Sad
4,Fear
4,Sad
4,Sad
4,Sad
4,Sad
4,Sad
4,Sad
4,Angry
4,Angry
4,Angry
4,Sad
4,Sad
4,Sad
4,Sad
4,Sad
4,Sad
4,Sad
4,Angry
4,Angry
4,Angry
4,Angry
4,Sad
4,Sad
4,Sad
4,Sad
2,Sad
2,Sad
2,Sad
2,Sad
2,Sad
2,Sad
2,Sad
2,Sad
2,Sad
2,Happy
2,Happy
2,Sad
2,Sad
2,Sad
2,Happy
2,Happy
2,Happy
2,Happy
2,Happy
2,Happy
2,Happy
2,Happy
2,Happy
2,Happy
2,Happy
2,Happy
2,Happy
2,Happy
2,Sad
2,Sad
2,Sad
2,Angry
2,Angry
2,Sad
2,Sad
2,Sad
2,Sad
2,Sad
2,Sad
2,Sad
2,Sad
2,Sad
2,Sad
2,Sad
2,Sad
2,Sad
2,Sad
2,Sad
2,Sad
2,Sad
2,Sad
2,Sad
2,Sad
2,Sad
2,Sad
2,Sad
2,Sad
2,Sad
2,Sad
2,Sad
2,Sad
2,Sad
2,Sad
2,Happy
2,Sad
2,Sad
2,Sad
2,Sad
2,Sad
2,Sad
2,Sad
2,Fear
2,Happy
2,Happy
2,Happy
2,Sad
2,Sad
2,Sad
2,Happy
2,Sad
2,Happy
2,Happy
2,Sad
2,Sad
2,Sad
2,Sad
2,Sad
2,Sad
2,Sad
2,Sad
2,Sad
2,Sad
2,Sad
2,Sad
2,Happy
2,Happy
2,Happy
2,Happy
2,Happy
2,Happy
2,Sad
2,Sad
2,Sad
2,Happy
2,Sad
2,Sad
2,Sad
2,Sad
2,Sad
2,Sad
2,Sad
2,Sad
2,Sad
2,Happy
2,Sad
2,Sad
2,Sad
2,Sad
2,Sad
2,Sad
2,Sad
2,Happy
2,Happy
2,Happy
2,Happy
2,Sad
2,Sad
2,Sad
2,Sad
2,Sad
2,Sad
2,Sad
2,Sad
2,Sad
2,Sad
2,Sad
2,Sad
2,Sad
2,Sad
2,Sad
2,Sad
2,Sad
2,Sad
2,Sad
2,Sad
2,Sad
2,Sad
2,Sad
2,Sad
2,Sad
2,Angry
2,Sad
2,Angry
2,Sad
2,Sad
2,Sad
2,Angry
2,Sad
2,Sad
2,Sad
2,Sad
2,Sad
2,Sad
2,Angry
2,Sad
2,Sad
2,Sad
2,Sad
2,Sad
2,Sad
2,Sad
2,Sad
2,Sad
2,Sad
2,Sad
2,Sad
2,Sad
2,Sad
2,Sad
2,Sad
2,Sad
2,Sad
2,Sad
2,Sad
1,Angry
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Happy
1,Happy
1,Happy
1,Happy
1,Happy
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Angry
1,Angry
1,Angry
1,Angry
1,Angry
1,Angry
1,Angry
1,Sad
1,Sad
1,Happy
1,Happy
1,Happy
1,Happy
1,Happy
1,Happy
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Happy
1,Sad
1,Sad
1,Happy
1,Happy
1,Happy
1,Sad
1,Angry
1,Angry
1,Angry
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Happy
1,Happy
1,Happy
1,Happy
1,Happy
1,Happy
1,Happy
1,Happy
1,Happy
1,Happy
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Happy
1,Sad
1,Sad
1,Happy
1,Happy
1,Happy
1,Happy
1,Sad
1,Happy
1,Happy
1,Angry
1,Angry
1,Happy
1,Happy
1,Happy
1,Happy
1,Angry
1,Sad
1,Sad
1,Sad
1,Happy
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Happy
1,Happy
1,Happy
1,Happy
1,Happy
1,Happy
1,Happy
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Angry
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Angry
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Happy
1,Happy
1,Happy
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Happy
1,Happy
1,Happy
1,Happy
1,Happy
1,Sad
1,Sad
1,Happy
1,Happy
1,Happy
1,Sad
1,Happy
1,Happy
1,Happy
1,Happy
1,Sad
1,Sad
1,Sad
1,Happy
1,Happy
1,Happy
1,Happy
1,Happy
1,Happy
1,Happy
1,Happy
1,Happy
1,Sad
1,Sad
1,Happy
1,Happy
1,Happy
1,Happy
1,Happy
1,Happy
1,Happy
1,Happy
1,Happy
1,Happy
1,Happy
1,Happy
1,Happy
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Happy
1,Happy
1,Happy
1,Sad
1,Happy
1,Angry
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Happy
1,Sad
1,Happy
1,Sad
1,Happy
1,Sad
1,Sad
1,Sad
1,Sad
1,Happy
1,Sad
1,Happy
1,Happy
1,Happy
1,Happy
1,Happy
1,Happy
1,Happy
1,Happy
1,Happy
1,Happy
1,Happy
1,Happy
1,Happy
1,Sad
1,Happy
1,Sad
1,Happy
1,Happy
1,Happy
1,Angry
1,Happy
1,Happy
1,Happy
1,Happy
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Angry
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Happy
1,Sad
1,Happy
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Happy
1,Sad
1,Sad
1,Sad
1,Happy
1,Fear
1,Fear
1,Sad
1,Fear
1,Fear
1,Angry
1,Angry
1,Angry
1,Angry
1,Happy
1,Angry
1,Sad
1,Happy
1,Happy
1,Happy
1,Happy
1,Happy
1,Happy
1,Happy
1,Angry
1,Happy
1,Happy
1,Happy
1,Happy
1,Angry
1,Happy
1,Happy
1,Happy
1,Happy
1,Angry
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Happy
1,Happy
1,Happy
1,Happy
1,Happy
1,Happy
1,Happy
1,Happy
1,Happy
1,Happy
1,Happy
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Angry
1,Angry
1,Angry
1,Happy
1,Happy
1,Sad
1,Angry
1,Angry
1,Angry
1,Angry
1,Happy
1,Angry
1,Happy
1,Angry
1,Angry
1,Angry
1,Angry
1,Angry
1,Angry
1,Angry
1,Angry
1,Angry
